UPC,BRAND,ITEM,product_form,flavour,size,merged_from_docs,merge_items,merge_rule,llm_confidence_min
8992775315057,GERY,GERY SALUUT MALKIST CHOCOLATE 110GM,BISCUIT,CHOCOLATE,110G,3,GERY SALUUT MALKIST CHOCOLATE 110GM | GERY SALUUT MALKIST CHOC 110G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY SALUUT MALKIST CHOCOLATE 110GM,BISCUIT,CHOCOLATE,110G,3,GERY SALUUT MALKIST CHOCOLATE 110GM | GERY SALUUT MALKIST CHOC 110G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY SALUUT MALKIST CHOCOLATE 110GM,BISCUIT,CHOCOLATE,110G,3,GERY SALUUT MALKIST CHOCOLATE 110GM | GERY SALUUT MALKIST CHOC 110G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY CHOCO CRACKERS 100GM (20GM X 5),CRACKERS,CHOCOLATE,100G,4,GERY CHOCO CRACKERS 100GM (20GM X 5) | GERY DARK CHOCOLATE CRACKERS 100 GM(20GM X 5) | GERY CHOCO CRACKERS 100GM(20GM X 5),UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY CHOCO CRACKERS 100GM (20GM X 5),CRACKERS,CHOCOLATE,100G,4,GERY CHOCO CRACKERS 100GM (20GM X 5) | GERY DARK CHOCOLATE CRACKERS 100 GM(20GM X 5) | GERY CHOCO CRACKERS 100GM(20GM X 5),UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY CHOCO CRACKERS 100GM (20GM X 5),CRACKERS,CHOCOLATE,100G,4,GERY CHOCO CRACKERS 100GM (20GM X 5) | GERY DARK CHOCOLATE CRACKERS 100 GM(20GM X 5) | GERY CHOCO CRACKERS 100GM(20GM X 5),UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY CHOCO CRACKERS 100GM (20GM X 5),CRACKERS,CHOCOLATE,100G,4,GERY CHOCO CRACKERS 100GM (20GM X 5) | GERY DARK CHOCOLATE CRACKERS 100 GM(20GM X 5) | GERY CHOCO CRACKERS 100GM(20GM X 5),UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY CHOCO CRACKERS 100GM (20GM X 5),CRACKERS,CHOCOLATE,100G,4,GERY CHOCO CRACKERS 100GM (20GM X 5) | GERY DARK CHOCOLATE CRACKERS 100 GM(20GM X 5) | GERY CHOCO CRACKERS 100GM(20GM X 5),UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992775315057,GERY,GERY CHOCO CRACKERS 100GM (20GM X 5),CRACKERS,CHOCOLATE,100G,4,GERY CHOCO CRACKERS 100GM (20GM X 5) | GERY DARK CHOCOLATE CRACKERS 100 GM(20GM X 5) | GERY CHOCO CRACKERS 100GM(20GM X 5),UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8992952950682,CHO CHO,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G,WAFER,CHOCOLATE,500G,3,CHO CHO TWIN WAFFER STICK CHOCO&CAPP 500G | CHO CHO TWIN WAFFER STICK CHOCOLATE&TIRAMISU 500G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531863,NABATI,RICHEESE NABATI CHEESE WAFER 8 GM,WAFER,CHEESE,8G,3,RICHEESE NABATI CHEESE WAFER 8 GM | RICHEESE CHEESE WAFER ROLLS 8GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175536707,NABATI,RICHEESE NABATI WAFER CHEESE 145G,WAFER,CHEESE,145G,3,RICHEESE NABATI WAFER CHEESE 145G | RICHEESE CHEESE WAFER 150GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175531894,NABATI,RICHEESE NABATI EXT CHEESE WAFER 7GX20,WAFER,CHEESE,7GX20,3,RICHEESE NABATI EXT CHEESE WAFER 7GX20 | RICHEESE NABATI EXT CHEESE WAFER 8GMX20,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175554091,NABATI,NABATI AHH' RICHEESE SHARE BAG 96G,BISCUIT,RICHEESE,96G,3,NABATI AHH' RICHEESE SHARE BAG 96G | NABATI MALKIZ RICHEESE 100G FREE 1S,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175554091,NABATI,NABATI AHH' RICHEESE SHARE BAG 96G,BISCUIT,RICHEESE,96G,3,NABATI AHH' RICHEESE SHARE BAG 96G | NABATI MALKIZ RICHEESE 100G FREE 1S,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175554091,NABATI,NABATI AHH' RICHEESE SHARE BAG 96G,BISCUIT,RICHEESE,96G,3,NABATI AHH' RICHEESE SHARE BAG 96G | NABATI MALKIZ RICHEESE 100G FREE 1S,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8993175554091,NABATI,NABATI AHH' RICHEESE SHARE BAG 96G,BISCUIT,RICHEESE,96G,3,NABATI AHH' RICHEESE SHARE BAG 96G | NABATI MALKIZ RICHEESE 100G FREE 1S,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
